"text","created","screenName","favoriteCount","longitude","latitude"
"Do domu wróciłem w piecu napalimy... #StrefaTaras #sauna #weekend #relaks #bobbudowniczy #Szysz #działka #Polska… https://t.co/lRTINCAL3y","2021-03-21 21:06:20","swinoujscie",0,14.21742439,53.86933191
"Musi być zielona wyspa dla wszystkich chorych na nowotwory https://t.co/FD7t0eDKo6","2021-03-21 19:56:45","pidybi",0,21.008333,52.232222
"Polacy przeprowadzą szczepienia w kwaterze głównej #NATO. Wykorzystają AstręZenekę z polskich zasobów https://t.co/GvZchqXzXJ","2021-03-21 19:11:27","pidybi",0,21.008333,52.232222
"Prawie 2,5 tysiąca mandatów, kilkaset wniosków do sądu. Bilans pierwszego dnia zaostrzonych restrykcji https://t.co/uN2i01fL1w","2021-03-21 18:31:43","pidybi",0,21.008333,52.232222
"Polskie zespoły medyczne przeprowadzą szczepienia w kwaterze głównej #NATO https://t.co/yoUowcDxvK","2021-03-21 18:12:55","pidybi",0,21.008333,52.232222
"Trzecia fala pandemii w Polsce. Dr Sutkowski: Skala zakażeń zależy od naszych zachowań https://t.co/fQ36NzXmsz","2021-03-21 16:19:34","pidybi",0,21.008333,52.232222
"Dlaczego szczepienia w Azji przebiegają tak wolno? https://t.co/XjH5NbJlOj","2021-03-21 07:26:02","pidybi",0,21.008333,52.232222
"Ponad połowa Brytyjczyków zaszczepiona pierwszą dawką. Tak trzymać! https://t.co/H3fk7Bbz16","2021-03-21 05:11:55","pidybi",0,21.008333,52.232222
"Brytyjska mutacja #wirusa w Polsce. Minister zdrowia przedstawia najnowsze dane https://t.co/k9R4VXEkAU","2021-03-20 23:56:55","pidybi",0,21.008333,52.232222
"Dzieci miały ból gardła, brzucha, gorączkę i test dał wynik pozytywny. To się nie zdarzało jesienią https://t.co/Y33ayamySq","2021-03-20 19:00:46","pidybi",0,21.008333,52.232222
"Będzie mogła uściskać się z rodziną, usłyszeć głos bliskich. Lekarz opowiada o wzruszającej sytuacji https://t.co/oHWipbIcNl","2021-03-20 16:52:19","pidybi",0,21.008333,52.232222
"Zmiany w planie anty#COVIDowych szczepień: Będzie przyspieszona rejestracja kolejnych grup wiekowych https://t.co/RPUSYvHp3x","2021-03-20 15:43:36","pidybi",0,21.008333,52.232222
"Na świat przyszło pierwsze dziecko z przeciwciałami #COVID-19.... https://t.co/QNrX7cGbYV","2021-03-20 12:52:32","pidybi",0,21.008333,52.232222
"Nie wykazano, żeby było więcej przypadków zakrzepicy po szczepieniu niż jest to w populacji https://t.co/ibhwTJLluq","2021-03-19 18:33:04","pidybi",0,21.008333,52.232222
"Od soboty nowe restrykcje. Będą zmasowane kontrole https://t.co/LL8F5OVIe5","2021-03-19 18:01:55","pidybi",0,21.008333,52.232222
"#Koronawirus w Warszawie. W... https://t.co/lo3fd3SWiJ","2021-03-19 17:30:41","pidybi",0,21.008333,52.232222
"Gdy dowiedzieliśmy się, że musimy przejść znów na zdalne nauczanie, w klasie usłyszałam krzyk rozpaczy https://t.co/M5awkr40pE","2021-03-19 05:39:32","pidybi",0,21.008333,52.232222
"Francja, Niemcy i inni wznawiają szczepienia AstąZeneką. Restrykcje przedłużone w Czechach (NA ŻYWO) https://t.co/3smwLTKfTO","2021-03-19 05:04:33","pidybi",0,21.008333,52.232222
"Nie wahałbym się ani sekundy. #Niedzielski o szczepieniu AstrąZeneką https://t.co/seEHbghECo","2021-03-19 01:36:05","pidybi",0,21.008333,52.232222
"Bycie babcią jest SUPER #babcia #wnuki  #radość #szczęście #placzabaw #emocje #wakacje #zabawazwnukami w: Park Mamu… https://t.co/4THLgWxSd9","2021-07-22 21:38:49","MartaMPisarek",1,16.97537706,51.08096384
"Środek pasa startowego
.
.
.
#gibraltar #airport #runway #lotnisko #passtartowy #wakacje #urlop #endoftheeurope… https://t.co/bfbt0e4XZG","2021-07-21 20:49:24","wmaniewski",0,-5.34686512,36.15351897
"Wakacje z Relaksem: W niedzielę 18.07.2021 r. odbył się kolejny rajd rowerowy pod nazwą Wakacje z Relaksem. https://t.co/S8wr24AEim","2021-07-21 08:24:05","lubartow24pl",0,22.6094606,51.4598694
"@KiraCzarczynska To jest wynik bez szczepienia :)","2021-05-19 12:56:02","pepershots",0,18.6138629,54.39267582
"@DBienkiewicz @SpirOxy A to jest co? Po dodaniu wyświetla QRCode z „terminem ważności” szczepienia. https://t.co/scD2Nb66A9","2021-05-18 07:48:20","miner72pl",1,19.18284251,50.28609119
"Ruszają zapisy na #szczepienia dla nastolatków, kolejni uczniowie wracają do szkół NA ŻYWO https://t.co/Un2yQ6GXdX","2021-05-17 04:51:13","pidybi",0,2.15339,41.39368
"@mikeyziel Ja się wczoraj na Legii szczepiłem. Też ramie w okolicach miejsca wkłucia boli. Wydaje mi się że obsługi… https://t.co/zwTGh2Ohrk","2021-05-16 17:41:24","krystianduma",1,20.92657187,52.14959717
"Zapisy na #szczepienia dla 16- i 17-latków. W regionie łódzkim prawo do #szczepień na #Koronawirusa zdobywa 43... https://t.co/p1cD8Bpi7e","2021-05-16 15:30:34","pidybi",0,2.15377,41.39368
"Zmniejszona dostawa #szczepionki #Johnson &amp; #Johnson. Punkty #szczepień powinny przełożyć część pacjentów https://t.co/ho6BGly1C4","2021-05-15 16:23:53","pidybi",0,2.15463,41.39181
"Wybór #RPO. #Senat odrzucił kandydaturę Bartłomieja #Wróblewskiego https://t.co/yg5WLGjsBu","2021-05-13 20:30:20","pidybi",0,2.154339,41.390311
"Senat nie wyraził zgody na powołanie posła #PIS Bartłomieja Wróblewskiego na RPO https://t.co/zR4PoQo9iC","2021-05-13 18:27:03","pidybi",0,2.154464,41.390535
"Nie wykazano, żeby było więcej przypadków zakrzepicy po szczepieniu niż jest to w populacji https://t.co/ibhwTJLluq","2021-03-19 18:33:04","pidybi",0,21.008333,52.232222
"Od soboty nowe restrykcje. Będą zmasowane kontrole https://t.co/LL8F5OVIe5","2021-03-19 18:01:55","pidybi",0,21.008333,52.232222
"#Koronawirus w Warszawie. W... https://t.co/lo3fd3SWiJ","2021-03-19 17:30:41","pidybi",0,21.008333,52.232222
"Gdy dowiedzieliśmy się, że musimy przejść znów na zdalne nauczanie, w klasie usłyszałam krzyk rozpaczy https://t.co/M5awkr40pE","2021-03-19 05:39:32","pidybi",0,21.008333,52.232222
"Francja, Niemcy i inni wznawiają szczepienia AstąZeneką. Restrykcje przedłużone w Czechach (NA ŻYWO) https://t.co/3smwLTKfTO","2021-03-19 05:04:33","pidybi",0,21.008333,52.232222
"Nie wahałbym się ani sekundy. #Niedzielski o szczepieniu AstrąZeneką https://t.co/seEHbghECo","2021-03-19 01:36:05","pidybi",0,21.008333,52.232222
"Jedna z najbardziej poszkodowanych branż. Apel o ujęcie w rządowym planie https://t.co/Sa1KSVXen0","2021-03-18 21:06:44","pidybi",0,21.008333,52.232222
"Posobkiewicz o AstraZenece: Przybrała formę czarnej wołgi. Wiele osób się bało, nikt nie widział zagrożenia https://t.co/O3LjhVbXqJ","2021-03-18 19:27:34","pidybi",0,21.008333,52.232222
"W Brazylii najwyższy dobowy przyrost... https://t.co/eOTHvIpaVH","2021-03-18 06:59:12","pidybi",0,21.008333,52.232222
"Wystarczyła chwila, by znaleźć osobę bez maseczki. Co może zrobić kontroler? https://t.co/MtnjF0qUfb","2021-03-18 05:09:03","pidybi",0,21.008333,52.232222
"Dz.U. 2021 poz. 1955
Rozporządzenie @MSWiA_gov_PL z dnia 12 października 2021 r. zmieniające rozporządzenie w spraw… https://t.co/193Vkjh3dY","2021-10-28 16:11:21","Dziennik_Ustaw",0,21.02839,52.22548
"540 zakażeń #Koronawirusem. Najwięcej w Lubelskiem NOWE DANE https://t.co/yeMunETWU3","2021-09-19 09:32:29","pidybi",0,2.71172,41.63512
"Prof. Horban: Możliwe kilkanaście tysięcy zakażeń dziennie https://t.co/nvDz78DXgs","2021-09-17 04:19:46","pidybi",0,2.15398,41.39331
"Pograliśmy, pośpiewaliśmy a efekty niebawem😎🤘 w: Woronicza TVP https://t.co/sq90HgLQ5J","2021-05-08 13:09:15","MarcinBOYS",1,21.01064978,52.1874924
"Cafe Piosenka☺️😎👌 w: Woronicza TVP https://t.co/M0zq2sSHLc","2021-05-07 13:48:36","MarcinBOYS",1,21.01064978,52.1874924
"@PrzemysZurawski @Pawel_podroznik @Jan_Pawlicki @tvp_info Dz.U. 2016 poz. 1894
Decyzja Rady Unii Europejskiej nr 20… https://t.co/Qbwo4FR4a2","2021-05-05 12:29:42","Dziennik_Ustaw",0,21.02839,52.22548
"Największe obciachy ostatnich dni - Profesor z #TVP tak naprawdę jest tylko magistrem https://t.co/XKolVVpBXx #joemonster","2021-05-04 16:33:04","pidybi",0,2.154007,41.390205
"Młodzi mężczyźni próbowali wpław dotrzeć do łodzi. Tylko jednemu się udało https://t.co/pLp0v4XGuh","2021-05-28 20:44:24","pidybi",0,2.15267,41.39119
"Zaskakująca prośba #Polskiego rządu. Chce, by KE wolniej oceniała KPO https://t.co/IqsjbkINXc","2021-05-28 18:48:59","pidybi",0,2.15446,41.39497
"@kamwawrzyniak Ja mam same dobre doświadczenia. Zawsze jak coś Pocztą Polską zamawiam to wybieram Żabkę jako punkt… https://t.co/vSWam9nFRL","2021-05-28 14:46:58","blesof",0,20.98301506,52.19482803
"Właśnie publikuje zdjęcie w: Polska, Krakow https://t.co/6LvTITNl06","2021-05-28 08:17:15","MarcinTytko",0,20.05676139,50.03491135
"#PlayStation #Polska - stream z Biomutant https://t.co/HK9oBiy8sn #PS","2021-05-28 05:53:16","pidybi",0,2.15475,41.39472
"Odrzucona preambuła do ustawy ratyfikacyjnej: #Senatorzy KO przepraszają za ""wpadkę"" podczas głosowania https://t.co/RbyeiApZj2","2021-05-28 04:46:44","pidybi",0,2.15349,41.39514
"Wojciech Wybranowski nowym redaktorem naczelnym ""Głosu Wielkopolskiego"" https://t.co/xPqnS2b6A8","2021-05-27 21:10:32","pidybi",0,2.15235,41.39513
"Koniec epoki Jarosława Zielińskiego w #policji https://t.co/Grr0b97NUL","2021-05-27 20:02:31","pidybi",0,2.15333,41.39311
"""Pytanie jest, jak na to zareaguje Jarosław #Kaczyński?"" https://t.co/DiLcfZM0Ck","2021-05-27 18:17:44","pidybi",0,2.15431,41.39472
"Fundusz Odbudowy. #Senat przyjął ustawę ratyfikacyjną https://t.co/5og4JFgEXB","2021-05-27 17:15:24","pidybi",0,2.15442,41.39525
"Prof. Marcin Wiącek kandydatem opozycji na #RPO https://t.co/tPgUgTPI2d","2021-05-27 15:36:11","pidybi",0,2.15334,41.39325
"Właśnie publikuje zdjęcie w: Polska, Krakow https://t.co/AJWqz9boRg","2021-05-27 08:35:48","MarcinTytko",0,20.05676139,50.03491135
"""Przyjmuję na siebie winę, jako jeden z głównych winowajców, że odbyłysię w miarę uczciwe wybory"" https://t.co/PlbLa8h3bF","2021-05-27 06:23:43","pidybi",0,2.15245,41.39504
"""Przyszliśmy, żeby cały świat zobaczył, co... https://t.co/ppaij4yH70","2021-05-27 04:33:11","pidybi",0,2.15156,41.39177
"Kwaśniewski o ""całkiem realnej możliwości"" przeprowadzenia wcześniejszych wyborów https://t.co/6RIQEnUBE6","2021-05-26 20:06:02","pidybi",0,2.15415,41.39238
"Od czwartku zakaz wlotu samolotów z Białorusi w #Polską przestrzeń powietrzną https://t.co/nSr3O7OyVh","2021-05-26 18:11:31","pidybi",0,2.15269,41.39218
"Zastraszeni profesorowie, plan masowych zwolnień. Kryzysowa sytuacja na UP w #Krakowie https://t.co/j872K7Quy1","2021-05-26 17:06:24","pidybi",0,2.15417,41.39341
"Dz.U. 2021 poz. 958
Rozporządzenie @MF_gov_PL z dnia 12 maja 2021 r. zmieniające rozporządzenie w sprawie udzielani… https://t.co/EnylndKPxG","2021-05-26 16:27:06","Dziennik_Ustaw",0,21.02839,52.22548
"Z miłością ❤️❤️❤️❤️
#poland #polska #blachownia #instagram #instaphoto #arcy #arcymonek #lovespoland  #flowers… https://t.co/xB4ru4Nlhz","2021-05-26 14:27:03","arcymonek",0,18.96458,50.7726
"Właśnie publikuje zdjęcie w: Polska, Krakow https://t.co/yKmPL3EAGF","2021-05-26 05:39:34","MarcinTytko",0,20.05676139,50.03491135
"""Nie jest tak, że każdy, komu przyjdzie do głowy przeprowadzenie wyborów, może je przeprowadzić"" https://t.co/a10lcTuqes","2021-05-25 19:06:58","pidybi",0,2.15319,41.39297
"Właśnie publikuje zdjęcie w: Polska, Krakow https://t.co/3jGlzs2NKB","2021-05-25 06:27:32","MarcinTytko",0,20.05676139,50.03491135
"Negocjacje ws. kopalni Turów. Morawiecki mówi o porozumieniu https://t.co/Bosc5JBOvg","2021-05-25 04:54:59","pidybi",0,2.15398,41.39296
"Burda Media #Polska: wpływy 20 proc. w dół, 9,8... https://t.co/9tOPtZyiDS","2021-05-25 04:43:02","pidybi",0,2.15165,41.39421
"Spore zmiany w prawie drogowym. ""Kampania społeczna jest... https://t.co/0UfUZLDWSA","2021-05-25 04:31:17","pidybi",0,2.15454,41.39287
"Czechy wycofają wniosek skierowany do TSUE ws. kopalni Turów https://t.co/wtnScYTcPK","2021-05-25 04:20:24","pidybi",0,2.15472,41.39305
"""To jest punkt zwrotny, rewolucja 2.0"" https://t.co/Io7ezabUQS","2021-05-25 04:01:43","pidybi",0,2.15364,41.39242
"Jest rozporządzenie w sprawie nowych restrykcji. Co się zmienia https://t.co/NNdpv1iQY3","2021-03-26 05:06:35","pidybi",0,21.008333,52.232222
"#Koronawirus w Polsce. Ponad 900 kolejnych zakażeń i 20 zgonów https://t.co/vA7uKT7j01","2021-09-25 08:47:01","pidybi",0,2.71164,41.63521
"Godzina W: W całym kraju zawyły syreny. 77 lat temu wybuchło Powstanie #Warszawskie https://t.co/ccVMECH1U8","2021-08-01 17:00:12","pidybi",0,2.71225,41.63205
"Obchody 77. rocznicy Powstania #Warszawskiego https://t.co/DEVgkpJKYO","2021-08-01 15:48:52","pidybi",0,2.71431,41.63503
"Powstanie #Warszawskie. Mikołaj koloruje... https://t.co/e7N7p86Oqq","2021-08-01 11:22:43","pidybi",0,2.71196,41.63511
"🇵🇱 Chwała BOHATEROM!
NIGDY nie zapomnimy! 🇵🇱✝️
🇬🇧  Glory to the HEROES!
We will never forget!🇵🇱🌻 w: Powstanie Warsz… https://t.co/t5os2QFVVP","2021-08-01 09:15:22","AllinaM43",0,21.0121135,52.22729115
"Horban: Od #Niedzieli możliwy całkowity lockdown https://t.co/lUiK4k1IdM","2021-03-22 19:53:16","pidybi",0,21.008333,52.232222
"Właśnie publikuje zdjęcie w: Kościół Świętego Krzyża w Krakowie https://t.co/PnbHOPQSr2","2021-06-21 13:19:59","sztachx77",0,19.94281829,50.06339993
"Nie widać końca problemów branży transportowej. Rok 2021 będzie dla nas jeszcze trudniejszy https://t.co/bSUpxO4gVi","2021-04-30 05:45:04","pidybi",0,2.154007,41.390205
"W maju stopniowe luzowanie obostrzeń. Opublikowano rozporządzenie https://t.co/uYvTMhTCY2","2021-04-29 21:17:53","pidybi",1,2.154007,41.390205
"Krajowe Plany Odbudowy muszą być przedstawione Brukseli do jutra. Polska może nie zdążyć https://t.co/ZLbpKS1gB8","2021-04-29 16:38:24","pidybi",0,2.154007,41.390205
"#Pfizer prowadzi badania nad lekiem przeciw #Koronawirusowi https://t.co/Tc6CnnsfCr","2021-04-28 18:05:53","pidybi",0,2.154007,41.390205
"Dostali jedną dawkę, po drugą się nie stawili. Miliony na wpół zaszczepionych https://t.co/SX94Kfboj7","2021-04-28 16:21:42","pidybi",0,2.154007,41.390205
"Producent #motocykli Indian prezentuje wyniki za pierwszy kwartał 2021 roku - #Koronawirus nie spowolnił... https://t.co/tOMoPJJHmJ","2021-04-28 07:46:58","pidybi",0,2.154007,41.390205
"Rząd nie planuje już od 4 maja szerokiego luzowania. Spotkanie Rady Medycznej przy premierze https://t.co/8c3IiBqK2q","2021-04-27 20:36:42","pidybi",0,2.154007,41.390205
"Spotkanie Rady Medycznej. Prof. Marczyńska: Nie należy spodziewać się wielkiego luzowania od 4 maja https://t.co/mdaCoteliF","2021-04-27 19:10:51","pidybi",0,2.154007,41.390205
"Luzowanie obostrzeń. Zakłady... https://t.co/Jqxxges9LQ","2021-04-26 04:56:41","pidybi",0,2.154007,41.390205
"Luzowanie obostrzeń. Zakłady fryzjerskie i salony urody odmrożone w 11 województwach https://t.co/TjHDOVWkts","2021-04-26 04:42:33","pidybi",0,2.154007,41.390205
"Szczepienia na #COVID-19 kobiet w ciąży? Oto najnowsze... https://t.co/31skF4dMVI","2021-04-25 20:26:17","pidybi",0,2.154007,41.390205
"Kiedy udostępnimy wszystkim #szczepienia, powinniśmy wprowadzić odpłatność za leczenie #COVID-19 https://t.co/OtGWUer6k6","2021-04-25 18:57:33","pidybi",0,2.154007,41.390205
"Przyspieszenie procesu #szczepień: Od jutra rusza rejestracja dwóch roczników dziennie https://t.co/wC9Ys6tS6R","2021-04-25 18:11:24","pidybi",0,2.154007,41.390205
"Obiad w restauracji, stacjonarne zakupy, lekcje w szkole. Europejskie państwa luzują restrykcje https://t.co/yG5oRfbkHV","2021-04-25 08:36:16","pidybi",0,2.154007,41.390205
"Zjednoczeni na rzecz wolności protestowali przeciwko obostrzeniom https://t.co/au5JcZheU5","2021-04-25 05:50:40","pidybi",0,2.154007,41.390205
"Znoszą godzinę policyjną, otwierają sklepy. Europejskie kraje ogłaszają plany powrotu do normalności https://t.co/pZUQOYsN6X","2021-04-24 07:52:25","pidybi",0,2.154007,41.390205
"Być może jesteśmy na początku... https://t.co/7wSXqJgIWq","2021-04-22 20:03:11","pidybi",0,2.154007,41.390205
"Niedzielski: można z całą pewnością powiedzieć, że III fala słabnie https://t.co/A52SExzias","2021-04-22 19:09:21","pidybi",0,2.154007,41.390205
"Wicepremier o rozpoczęciu zakrojonego na szeroką skalę odmrażania całej gospodarki. Padł termin https://t.co/2dOo7cvW6s","2021-04-22 17:47:23","pidybi",0,2.154007,41.390205
"Ponad 300 nowych zakażeń w Polsce. Resort zdrowia publikuje dane https://t.co/jPNrjwPHcP #dorzeczy","2021-06-06 08:37:40","pidybi",0,2.71325,41.63513
"#Koronawirus w Polsce. Mapa zakażeń. Ile #szczepień wykonano https://t.co/EMFOKGlIYs","2021-06-05 09:01:11","pidybi",0,2.69423,41.65533
"Dobranoc, Warszawo… #pw1944 @ Mirów, Wola, Warszawa https://t.co/MnIvUCa9i9","2021-08-01 18:51:10","maxkrotoff",0,20.98835126,52.23879229
"#tymczasem Jeśli #PIS przepchnie Lex - anty#TVN #USA przeniosą część wojsk do Rumunii https://t.co/ByrhO8hw2V #wykop","2021-08-10 21:28:31","pidybi",0,2.15412,41.39238
"Wysłuchanie w sprawie #lexTVN.
Projekt ustawy Anty TVN zagraża polskiemu bezpieczeństwu, polskiej demokracji i pols… https://t.co/aYJT6pMYJ4","2021-08-10 10:28:44","KLubnauer",83,21.03041503,52.22536643
"Polska #policja chce zadbać o bezpieczeństwo #motocyklistów - nowa kampania informacyjna dla kierowców https://t.co/hTxsFXR1bZ","2021-07-10 13:09:03","pidybi",0,2.71172,41.63338
"POLICYJNE DZIAŁANIA - PRĘDKOŚĆ: Dzisiaj Policja prowadzi ogólnopolskie działania kontrolno-prewencyjne pn. ""Prędkoś… https://t.co/bPSBX03DDn","2021-07-08 10:23:03","lubartow24pl",0,22.6094606,51.4598694
"Poszukiwany po morderstwie kobiety w Bełchatowie. Tomasz Tomczak jest podejrzany o zabójstwo kobiety. Szuka go... https://t.co/IyINjKceF9","2021-07-08 06:24:04","pidybi",0,2.15339,41.39238
"Młodzi Belgowie zorganizowali imprezę w... https://t.co/NkLJlxOChL","2021-04-02 06:00:51","pidybi",0,2.154007,41.390205
"Rząd radykalnie ograniczył dostęp do siłowni i basenów https://t.co/SnF9uVdvZz","2021-04-02 05:43:13","pidybi",0,2.154007,41.390205
"Sezonowe przeziębienia mogą mieć zaskakujący wpływ na #COVID-19 https://t.co/HinBGzSiat","2021-04-02 05:07:02","pidybi",0,2.154007,41.390205
"#Pfizer: Nasze szczepionki zapewniają najwyższą... https://t.co/Acz6bI7mRt","2021-04-01 19:26:13","pidybi",0,2.154007,41.390205
"Czasami wyobrażają sobie, że będziemy... https://t.co/CPqrOJkz7a","2021-04-01 04:42:11","pidybi",0,2.154007,41.390205
"KO traci Ochotę. Sesja rady z #wirusem w tle, nowa koalicja i burmistrz z Bielan https://t.co/aj7GDwW2fR","2021-04-16 21:18:03","pidybi",0,2.154007,41.390205
"Maksymowicz: Pasowało w tej chwili zatkać mi usta albo próbować zastraszyć. Znam te metody sprzed wielu lat https://t.co/9Olqgi3Tpi","2021-04-14 18:20:54","pidybi",0,2.154007,41.390205
"Rafał #Trzaskowski opuścił szpital. Gdyby nie personel z #Ukrainy, Białorusi... wszystko rozleciałoby... https://t.co/sOVMHjJsFP","2021-03-26 19:50:48","pidybi",0,21.008333,52.232222
"Szpital tymczasowy w hali Expo #Łódź otwarty. Sytuacja epidemiczna w regionie łódzkim się pogarsza https://t.co/fKDssIV9CV","2021-03-22 16:35:59","pidybi",0,21.008333,52.232222
"Pierwsza dawka. 
#szczepieniacovid19
#Pfizer w: Szpital Tochtermana Radom https://t.co/LQTqmUVzYP","2021-03-21 12:17:32","Grayna41911722",1,21.14620085,51.39914133
"Trzecia fala #Koronawirusa. Na jak długo starczy szpital tymczasowy w hali Expo #Łódź? PUBLICYSTYKA https://t.co/h5Sv43Osrs","2021-03-19 20:37:42","pidybi",0,21.008333,52.232222
"Wybór #RPO. #Senat odrzucił kandydaturę Bartłomieja #Wróblewskiego https://t.co/yg5WLGjsBu","2021-05-13 20:30:20","pidybi",0,2.154339,41.390311
"Senat nie wyraził zgody na powołanie posła #PIS Bartłomieja Wróblewskiego na RPO https://t.co/zR4PoQo9iC","2021-05-13 18:27:03","pidybi",0,2.154464,41.390535
"Właśnie publikuje zdjęcie w: Gdynia Bulwar Nadmorski https://t.co/rYacG4Gxcf","2021-05-13 17:05:53","DanielKluska",0,18.55449724,54.50737562
"Prezydent #Ukrainy:... https://t.co/nlGv5tnQj3","2021-05-03 10:08:20","pidybi",0,2.154007,41.390205
"#Łódź: prezydent i jej zastępcy ujawnili swoje majątki. Dużo mieszkań i zegarków https://t.co/rcJEtDBfPf","2021-05-01 12:17:08","pidybi",0,2.154007,41.390205
"Parlament wprowadził stan wyjątkowy... https://t.co/u7OOBilonM","2021-04-28 19:59:03","pidybi",0,2.154007,41.390205
"Prezydent zginął na froncie, władzę... https://t.co/vxuI61PvRg","2021-04-27 15:36:21","pidybi",0,2.154007,41.390205
"Abp Wojciech Polak: Stefan Wyszyński potrafił się upomnieć o każdego człowieka https://t.co/QJdsMRBFPa","2021-09-11 07:53:19","pidybi",0,2.71388,41.63461
"Abp Wojciech Polak: Stefan Wyszyński potrafił się upomnieć o każdego człowieka https://t.co/wtRYdb34Qn","2021-09-11 06:56:42","pidybi",0,2.71386,41.63458
"Ekspert: Koncentracja wojsk po jednej i drugiej stronie generuje bardzo duże napięcia https://t.co/DVQD8tvjyw #dorzeczy","2021-09-10 16:55:42","pidybi",0,2.15183,41.39289
"Efekt Churchilla po epidemii? #PIS może się tego obawiać https://t.co/SQ7eQPWiQY","2021-04-19 20:39:12","pidybi",0,2.154007,41.390205
"Do sierpnia mamy wygrać z pandemią. Premier... https://t.co/XOvJhfCP2Q","2021-04-19 20:22:02","pidybi",0,2.154007,41.390205
"Maluchy od dziś wracają do żłobków i przedszkoli. Uczniowie pozostają w domach https://t.co/Z5pJEHg5WV","2021-04-19 05:21:11","pidybi",0,2.154007,41.390205
"Czy #Koronawirusa mogą przenosić komary i kleszcze?. Odpowiada #Koronawirus Konkret24 https://t.co/OxhHG9pucY","2021-04-18 17:35:58","pidybi",0,2.154007,41.390205
"Gowin reaguje na decyzję #PIS ws. wyboru #RPO https://t.co/0ec7eH5b0j #dorzeczy","2021-07-02 10:33:04","pidybi",0,2.15352,41.3939
"""Miło nie będzie"". Przecieki przed kongresem PiS https://t.co/bbETN1au8V #dorzeczy","2021-07-01 16:37:52","pidybi",0,2.15161,41.3922
"Kołakowski wraca, ale #PIS wciąż nie ma w #Sejmie większości https://t.co/wSAC0JShks","2021-07-01 15:43:07","pidybi",0,2.15292,41.39227
"Bartłomiej M. stanie przed sądem. Jest oskarżony o łapówki i handel wódką. Bartłomiej M. to były szef... https://t.co/XFUjeC1fo5","2021-06-30 18:51:04","pidybi",0,2.15168,41.39319
"Czy polityka rządu #PIS może doprowadzić do wyjścia #Polski z Unii #Europejskiej? Sondaż https://t.co/NjzbsfXJGf","2021-06-30 15:33:22","pidybi",0,2.15276,41.39399
"@KrzysztofAtor nadaje! Stan Wyjątkowy w Polsce Przy Granicy z Białorusią! Teoria... https://t.co/Whp56bFiSy #wideoprezentacje","2021-09-01 04:50:41","pidybi",0,2.1528,41.39116
"Stan wyjątkowy na granicy #Polsko - białoruskiej. Kiedy decyzja prezydenta? https://t.co/mNktPnyRmo","2021-08-31 20:00:51","pidybi",0,2.15465,41.39265
"#Schetyna: #Kaczyński chce wprowadzić do kampanii politycznej ""uchodźców"" https://t.co/tJqldBCuam #dorzeczy","2021-08-31 19:09:51","pidybi",0,2.15176,41.39149
"Stan wyjątkowy w: Poland https://t.co/SmsiN5sDhk","2021-08-31 14:52:51","MietusWioletta",0,19,52
"#vaccinazione #vaccination #szczepionka 👍 @ Klecina, Wroclaw, Poland https://t.co/GFKgjEXFjM","2021-04-24 09:41:41","AndreaZ1967",1,16.9833,51.0667
"Nie zalecamy już przerwy w stosowaniu tej szczepionki https://t.co/Mhupo0ymyh","2021-04-24 04:32:34","pidybi",0,2.154007,41.390205
"EMA zapowiada większą produkcję szczepionek, szefowa Komisji Europejskiej o kolejnych preparatach https://t.co/bIHgjsWUvS","2021-04-23 17:04:58","pidybi",0,2.154007,41.390205
"Żadna szczepionka ma się nie zmarnować. Jest rozporządzenie https://t.co/e6Z6spY7sn","2021-04-21 05:11:33","pidybi",0,2.154007,41.390205
"To od dzisiaj ja tez mogę płacić dłonią i zdalnie zmieniać światła. Pierwsza dawka chipa od Bila przyjęta.… https://t.co/c6Or6y6UAo","2021-04-19 17:07:24","TYankowsky",3,21.072233,52.160239
"Episkopat o szczepionkach. Profesor Flisiak: ja mogę mówić o lotach w kosmos, ale czy należy to brać na... https://t.co/WlhT6oAIKX","2021-04-18 19:03:33","pidybi",0,2.154007,41.390205
"@Trash_Edd Ale, że co? Szczepionka go zaraziła?","2021-04-18 09:22:34","miner72pl",0,19.18308977,50.28616333
"W przyszłym tygodniu do #Polski dotrze 2,4 mln dawek #szczepionki #Pfizera https://t.co/KwXyUysnqm","2021-05-29 14:47:07","pidybi",0,2.69303,41.65141
"Czy jesteś za zaostrzeniem #Koronawirusowych restrykcji? SONDA https://t.co/e6RWq29PYt","2021-09-21 05:04:32","pidybi",0,2.15182,41.3914
"Będzie więcej wiernych w kościołach. Premier podał termin https://t.co/gOYqPosbGn","2021-06-08 17:24:43","pidybi",0,2.15357,41.3919
"Długi weekend i ""wyczekiwane żniwa"" https://t.co/nHSPpy60BC","2021-06-07 19:55:12","pidybi",0,2.15388,41.39318
"@KiraCzarczynska To jest wynik bez szczepienia :)","2021-05-19 12:56:02","pepershots",0,18.6138629,54.39267582
"Karetka w: Usnarz Górny https://t.co/DgU1Hy9HtM","2021-08-28 17:09:54","MietusWioletta",0,23.7667,53.3333
"Kpina w: Usnarz Górny https://t.co/6aAdBP4uyQ","2021-08-26 04:06:29","MietusWioletta",1,23.7667,53.3333
"Europejski Trybunał Praw Człowieka wydał środki tymczasowe w sprawie migrantów https://t.co/NjaVrmdDxo","2021-08-25 16:56:51","pidybi",0,2.15295,41.39109
