"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @sg4rr_: Anonymous oznajmiło, że ważne instytucje w Białorusi są chronione takimi haslami jak ""password"", ""1234"" lub ""abc123"".
#Anonymou…",FALSE,0,NA,2022-03-02 09:23:06,FALSE,NA,"1498952022866989057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Drobcio320",210,TRUE,FALSE,NA,NA
"RT @OnetRano: Ludność cywilna angażuje się w obronę Ukrainy. #onetrano #ukraina #wojna https://t.co/Ef4UIJKmnj 👈👈👈Cała rozmowa #OnetRano",FALSE,0,NA,2022-03-02 09:23:05,FALSE,NA,"1498952022430674944",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","onetpl",2,TRUE,FALSE,NA,NA
"RT @terytorialsi: Żołnierze Wojsk Obrony Terytorialnej kolejny dzień zapewniają ewakuację zambijskich studentów z ogarniętej wojną Ukrainy.…",FALSE,0,NA,2022-03-02 09:23:04,FALSE,NA,"1498952017296990208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","papel_chungo",466,TRUE,FALSE,NA,NA
"RT @laskowski_pl: ""Jest jeden kraj, w którym w telewizji mówi się dokładnie to samo, co na Kremlu: że to ""rosyjska operacja militarna przec…",FALSE,0,NA,2022-03-02 09:23:02,FALSE,NA,"1498952006605709317",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rrwawa",23,TRUE,FALSE,NA,NA
"RT @blueberryloveme: UDOSTĘPNIAJCIE!!! 
Oszczędźmy stresu tym biednym ludziom, proszę. 
#wojna #PomagamUkrainie #PomocUkrainie #PomocDlaUkr…",FALSE,0,NA,2022-03-02 09:23:01,FALSE,NA,"1498952004617613312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","coffeaddict01",1492,TRUE,FALSE,NA,NA
"RT @TOPTVPINFO: #Jedziemy | Poruszająca reakcja kelnerki na demonstrację poparcia dla Ukraińców broniących się przed atakiem Rosji. Kobieta…",FALSE,0,NA,2022-03-02 09:23:00,FALSE,NA,"1498951999064260609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EvelinaSzczecin",6,TRUE,FALSE,NA,NA
"RT @MironSokrates: @KGrabie I dlatego nie ma wyjścia. Krym musi wrócić do Ukrainy, a  Ukraina do NATO. Idealnie byłoby gdyby sytuacja w Nad…",FALSE,0,NA,2022-03-02 09:23:00,FALSE,NA,"1498951997369761792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Teresa12369786",1,TRUE,FALSE,NA,NA
"RT @MirekRozanski: „Ukraina potrzebuje dzisiaj pilnie systemów bezzałogowych uderzeniowych, które będą mogły operować nad wojskami rosyjski…",FALSE,0,NA,2022-03-02 09:22:59,FALSE,NA,"1498951995671072769",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rafwys",27,TRUE,FALSE,NA,NA
"RT @tvn24: 🇺🇦 | @BojanowskiW korespondent @tvn24 w Kijowie, relacjonował to, jak we wtorek wyglądała sytuacja w stolicy Ukrainy. W pewnym m…",FALSE,0,NA,2022-03-02 09:22:57,FALSE,NA,"1498951987991306244",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","martros92",51,TRUE,FALSE,NA,NA
"W Starobielsku ludzie również bloku ruskich terrorystów.
#wojna #wojnawukrainie #ukraina https://t.co/cALuhSSEQG",FALSE,7,NA,2022-03-02 09:22:57,FALSE,NA,"1498951986749792256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mat_z_Katowic",1,FALSE,FALSE,NA,NA
"@borkowskakl Po prostu w długim okresie nie ma szans. Z czasem Rosja poprawi wstępne błędy kampanii i nakryje UKR s… https://t.co/iIxDSo6Aib",FALSE,0,"borkowskakl",2022-03-02 09:22:53,TRUE,"1498950022771134464","1498951970509492228","1044858865018445824","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrzemekStaciwa",0,FALSE,FALSE,NA,NA
"@Fixier23 @Jan_Pawlicki Ale pomagają. Zauważasz to? Ukraina nie jest sama.",FALSE,1,"Fixier23",2022-03-02 09:22:51,FALSE,"1498951414588051459","1498951961944678401","2208525952","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ania63837109",0,FALSE,FALSE,NA,NA
"RT @Stumbras997: Polska🇵🇱🤝🇺🇦Ukraina",FALSE,0,NA,2022-03-02 09:22:51,FALSE,NA,"1498951961777000449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Damian_Badura2",4,TRUE,FALSE,NA,NA
"RT @ToNiePrzejdzie: Druga runda negocjacji między Ukrainą a Rosją została przełożona.",FALSE,0,NA,2022-03-02 09:22:49,FALSE,NA,"1498951954663460870",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Iza68962193",1,TRUE,FALSE,NA,NA
"RT @RepublikaTV: .@RauZbigniew: Polska jest w pełni solidarna z Ukrainą.
#włączprawdę #TVRepublika",FALSE,0,NA,2022-03-02 09:22:48,FALSE,NA,"1498951947084206081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AGNIESZKADZIU10",3,TRUE,FALSE,NA,NA
"RT @BeataKempa_MEP: Dziś o godz. 16:00 będę gościem audycji @OtwartyMikrofon na antenie @RadioOpole 
Serdecznie zapraszam.

#Ukraina #Ukrai…",FALSE,0,NA,2022-03-02 09:22:47,FALSE,NA,"1498951943611371520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FMSolidarnejOpo",2,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:22:45,FALSE,NA,"1498951936468471810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","michal_karpiu",921,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:22:44,FALSE,NA,"1498951930780995584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MysterPassAgg",921,TRUE,FALSE,NA,NA
"RT @BeataKempa_MEP: Podziękowania Komisarza @JanezLenarcic dla Polski, jako kraju, który w sposób szczególny angażuje się w pomoc w Ukraini…",FALSE,0,NA,2022-03-02 09:22:44,FALSE,NA,"1498951930411995139",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FMSolidarnejOpo",18,TRUE,FALSE,NA,NA
"RT @HreniakPawel: 🇵🇱🇺🇦 Jednym z powodów dzielnej obrony Ukraińców przed Rosją jest to, że Ukraina ma armię obywateli a moskale armię niewol…",FALSE,0,NA,2022-03-02 09:22:40,FALSE,NA,"1498951913689305090",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MiszaMirabelka",51,TRUE,FALSE,NA,NA
"@tvn24 Niech zwycięży UKRAINA I JEJ BOHATER W.ZEŁENSKI 🇺🇦🇺🇦🇺🇦🇺🇦😭",FALSE,0,"tvn24",2022-03-02 09:22:39,FALSE,"1498662033297969162","1498951911902437381","14493047","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RenataF16217656",0,FALSE,FALSE,NA,NA
"RT @ArekLanger: @MBudzisz2 Prawde mowiac, po Ukrainie powinny jezdzic lotne kompanie z walizkami pieniedzy, ktore obsewuja konflikt z blisk…",FALSE,0,NA,2022-03-02 09:22:39,FALSE,NA,"1498951910308593664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PiotoruK",1,TRUE,FALSE,NA,NA
"@aneczka07 Obie strony? Zakładam że Ukraina bardzo mało, bo gdyby miała to jak wyżej byłoby pozamiatane. Rosja wpro… https://t.co/JFVDbuEa7J",FALSE,0,"aneczka07",2022-03-02 09:22:38,TRUE,"1498950957375311874","1498951908270166020","4482277414","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RobertMaciejow3",0,FALSE,FALSE,NA,NA
"RT @PAPinformacje: Media: grupa hakerów związana z Anonymous zaatakowała Roskosmos. Rosja straciła kontrolę nad własnymi satelitami szpiego…",FALSE,0,NA,2022-03-02 09:22:38,FALSE,NA,"1498951907087470592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JCakaGK",34,TRUE,FALSE,NA,NA
"RT @sg4rr_: Anonymous oznajmiło, że ważne instytucje w Białorusi są chronione takimi haslami jak ""password"", ""1234"" lub ""abc123"".
#Anonymou…",FALSE,0,NA,2022-03-02 09:22:38,FALSE,NA,"1498951906298937346",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imojestdobrze",211,TRUE,FALSE,NA,NA
"Gramy dla Ukrainy i z Ukrainą! 🇺🇦

Od sobotniego spotkania na każdy nasz domowy mecz do końca rundy zasadniczej prz… https://t.co/OxOLrfOaBL",FALSE,1,NA,2022-03-02 09:22:36,TRUE,NA,"1498951898744954880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","treflsopot",1,FALSE,FALSE,NA,NA
"RT @PorcelanovaXD: Jeżeli Rosja przestanie atakować to będzie koniec wojny.

Jeżeli Ukraina przestanie się bronić to będzie jej koniec.

Dl…",FALSE,0,NA,2022-03-02 09:22:33,FALSE,NA,"1498951886724112388",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JadowitaMeduza",2,TRUE,FALSE,NA,NA
"@diana_jowita @Nieznanski_M @RobertWinnicki Zakładam, że jest Pani jedynie ogłupiona, bo ogólnie staram się wierzyć… https://t.co/1afE7OQLA1",FALSE,0,"diana_jowita",2022-03-02 09:22:32,TRUE,"1498950848327602176","1498951881422512128","3242213031","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alpucal",0,FALSE,FALSE,NA,NA
"RT @szybowanie_: ✨Kijów przetrwa tą noc i każdą następną, Ukraina zwycięży✨

✨Kijów przetrwa tą noc i każdà następną, Ukraina zwycięży✨

✨K…",FALSE,0,NA,2022-03-02 09:22:31,FALSE,NA,"1498951879094685696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xverlyn_",39,TRUE,FALSE,NA,NA
"RT @MakowskiJaro: #Zełenski udzielił wywiadu #CNN w bunkrze w Kijowie. ""Nie jestem ikoną. Ukraina jest ikoną""

https://t.co/SmxI13IvGX",FALSE,0,NA,2022-03-02 09:22:30,FALSE,NA,"1498951873495240706",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tredve2",7,TRUE,FALSE,NA,NA
"RT @Jestemkrzys: @KuczynskiG @DariuszWjcik9 Też tak uwazam👍
Musimy jednak ukraińcow ustrzec,że wchodzac do UE bardzo muszą uważać na lewadz…",FALSE,0,NA,2022-03-02 09:22:29,FALSE,NA,"1498951871419097089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DariuszWjcik9",1,TRUE,FALSE,NA,NA
"@JMojzych @RadioWNET Pytał Pan o płot na granicy. w kontekście przejść granicznych z Ukrainą. to była czytelna suge… https://t.co/gJ8Iq7hAqE",FALSE,0,"JMojzych",2022-03-02 09:22:25,TRUE,"1498950942976319493","1498951854465691649","287198417","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","trusty_adam",0,FALSE,FALSE,NA,NA
"RT @makowski_m: - Wczoraj mieliśmy sytuację, gdy pod granicę z Ukrainą autokarem przyjechał samotny, 12-letni chłopiec - mówi @Int_Wydarzen…",FALSE,0,NA,2022-03-02 09:22:24,FALSE,NA,"1498951847675056131",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AGozdyra",13,TRUE,FALSE,NA,NA
"RT @PAPinformacje: Ambasador RP w #Kijowie  dla PR3: to miasto jest nie do zdobycia
#PAPInformacje #Ukraina 
https://t.co/f3Sf8fCMv9",FALSE,0,NA,2022-03-02 09:22:21,FALSE,NA,"1498951834031042563",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RzecznikMSZ",7,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:22:20,FALSE,NA,"1498951830067318784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoannaWawrzysz1",921,TRUE,FALSE,NA,NA
"Media: grupa hakerów związana z Anonymous zaatakowała Roskosmos. Rosja straciła kontrolę nad własnymi satelitami sz… https://t.co/1JudLV3wMl",FALSE,268,NA,2022-03-02 09:22:18,TRUE,NA,"1498951821464936449",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PAPinformacje",34,FALSE,FALSE,NA,NA
"RT @RadioMaryja: Na przejściach granicznych z Ukrainą odprawiono już ponad 453 tysiące osób https://t.co/gsAf1wXwMX",FALSE,0,NA,2022-03-02 09:22:14,FALSE,NA,"1498951804721274882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robertol04",2,TRUE,FALSE,NA,NA
"RT @KGrabie: Wiecie jakia jest IMO jedyna droga zakończenia tego konfliktu?
Putin ginie na Kremlu, zabity przez ""swoich"" niby podczas przew…",FALSE,0,NA,2022-03-02 09:22:14,FALSE,NA,"1498951804503171073",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Teresa12369786",1,TRUE,FALSE,NA,NA
"„Ukraina potrzebuje dzisiaj pilnie systemów bezzałogowych uderzeniowych, które będą mogły operować nad wojskami ros… https://t.co/62lArLXosK",FALSE,138,NA,2022-03-02 09:22:12,TRUE,NA,"1498951800015228928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MirekRozanski",27,FALSE,FALSE,NA,NA
"RT @jola_mor: Zełenski udzielił wywiadu CNN w bunkrze w Kijowie. ""Nie jestem ikoną. Ukraina jest ikoną"" https://t.co/vnSkw7hPU0",FALSE,0,NA,2022-03-02 09:22:12,FALSE,NA,"1498951799130234882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aniechto",1,TRUE,FALSE,NA,NA
"RT @XKubiak: NTV należące do Gazprom opowiada Rosjanom, że to Ukraina zbombardowała Charków.",FALSE,0,NA,2022-03-02 09:22:11,FALSE,NA,"1498951792243220482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aniechto",2,TRUE,FALSE,NA,NA
".@RauZbigniew: Polska jest w pełni solidarna z Ukrainą.
#włączprawdę #TVRepublika",FALSE,3,NA,2022-03-02 09:22:10,FALSE,NA,"1498951788128608258",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RepublikaTV",3,FALSE,FALSE,NA,NA
"RT @erjotes: Rosjanie próbują uzyskać dostęp do telefonów Ukraińców
https://t.co/BHDCUEJTo1",FALSE,0,NA,2022-03-02 09:22:09,FALSE,NA,"1498951786438266884",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DenveR0076_",1,TRUE,FALSE,NA,NA
"RT @kobuch6: Prosze o pomoc i linki do oficjalnych stron rzadowych Ukrainy ze takie zbiorki sa organizowane. Bo na razie mam wrazenie ze ws…",FALSE,0,NA,2022-03-02 09:22:09,FALSE,NA,"1498951784496254980",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dangar1983",1,TRUE,FALSE,NA,NA
"@lis_tomasz Łatwo jest komentować z Warszawy. Jestem anty-Pis, ale mieszkam przy granicy z Ukrainą. Zamęt robią ci,… https://t.co/pMLb4gaOWT",FALSE,1,"lis_tomasz",2022-03-02 09:22:08,TRUE,"1498925425531183108","1498951782676025344","800765605","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LeszekWojcikLEW",0,FALSE,FALSE,NA,NA
"RT @gazeta_wyborcza: #Zełenski udzielił wywiadu #CNN w bunkrze w Kijowie. ""Nie jestem ikoną. Ukraina jest ikoną"" #wyborcza 
https://t.co/eu…",FALSE,0,NA,2022-03-02 09:22:08,FALSE,NA,"1498951782298525701",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PattyGry",11,TRUE,FALSE,NA,NA
"RT @ufostar1: BOJKOT WYBORÓW !
Ukraina do likwidacji za ludobójstwa na Polakach !

SŁAWIAŃSKA MYŚL NARODOWA
Tsar to Suwerenność – zdolność…",FALSE,0,NA,2022-03-02 09:22:08,FALSE,NA,"1498951779475763201",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bogdan1409",1,TRUE,FALSE,NA,NA
"RT @Korbel1990: Tak tylko przypominam, że PiS zakontraktował budowę muru na granicy z Białorusią za dwa miliardy, żeby nie wpuścić nielegal…",FALSE,0,NA,2022-03-02 09:22:08,FALSE,NA,"1498951779312095235",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pysznej_Kawusi",21,TRUE,FALSE,NA,NA
"To kolejny dowód na to kto prowadzi Świat i dokąd. Przejęzyczenie może się zdarzyć, ale pewnie #Biden ćwiczy już ko… https://t.co/2YWmMW6tKB",FALSE,0,NA,2022-03-02 09:22:07,TRUE,NA,"1498951775105302529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gosiabem",0,FALSE,FALSE,NA,NA
"RT @JSaryuszWolski: „Putina realizuje dalekosiężny plan,
śmiertelnie niebezpieczny dla nas.
Ukraina to tylko etap dla Kremla.
Rozpętał kole…",FALSE,0,NA,2022-03-02 09:22:06,FALSE,NA,"1498951774970990598",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LechNowacki",8,TRUE,FALSE,NA,NA
"""Ukraina to kraj pokojowy. Byliśmy przeciwko wojnie i nie zaatakowaliśmy pierwsi. Ale nie zamierzamy się poddawać.… https://t.co/eIoRfdtEEx",FALSE,0,NA,2022-03-02 09:22:06,TRUE,NA,"1498951771946901504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stacja7pl",0,FALSE,FALSE,NA,NA
"RT @prezydentpl: Prezydent @AndrzejDuda rozpoczął kampanię na rzecz przyjęcia Ukrainy do #UE. Status kandydata Ukraina powinna otrzymać nat…",FALSE,0,NA,2022-03-02 09:22:06,FALSE,NA,"1498951771233959936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PetrusdeCorona",23,TRUE,FALSE,NA,NA
"RT @Mat_z_Katowic: cywile w Konotopie blokują rosyjskie wojsko.
#wojna #wojnawukrainie #ukraina https://t.co/FlcK2uMz4L",FALSE,0,NA,2022-03-02 09:22:04,FALSE,NA,"1498951764002971648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xverlyn_",3,TRUE,FALSE,NA,NA
"RT @sg4rr_: Anonymous oznajmiło, że ważne instytucje w Białorusi są chronione takimi haslami jak ""password"", ""1234"" lub ""abc123"".
#Anonymou…",FALSE,0,NA,2022-03-02 09:22:03,FALSE,NA,"1498951760341254146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","niuchaczka",211,TRUE,FALSE,NA,NA
"Dziadek znów się obudził i wygraża sowieckiemu Putinowi. Zabrania lotów nad USA i idzie po majątek Putina! Oczywix… https://t.co/8BrMEkGrIR",FALSE,0,NA,2022-03-02 09:22:00,TRUE,NA,"1498951749364850688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","felikskoniecpo1",0,FALSE,FALSE,NA,NA
"RT @terytorialsi: Żołnierze Wojsk Obrony Terytorialnej kolejny dzień zapewniają ewakuację zambijskich studentów z ogarniętej wojną Ukrainy.…",FALSE,0,NA,2022-03-02 09:22:00,FALSE,NA,"1498951749062774785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PiotrRota1683",466,TRUE,FALSE,NA,NA
"RT @OnetRano: Ludność cywilna angażuje się w obronę Ukrainy. #onetrano #ukraina #wojna https://t.co/Ef4UIJKmnj 👈👈👈Cała rozmowa #OnetRano",FALSE,0,NA,2022-03-02 09:22:00,FALSE,NA,"1498951747326418944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xverlyn_",2,TRUE,FALSE,NA,NA
"RT @PawelJonca: Przypomnienie: Plakat ""Russian bear"" jest do kupienia za symboliczną DYCHĘ w moim sklepie. Dochód ze sprzedaży poleci dla @…",FALSE,0,NA,2022-03-02 09:21:59,FALSE,NA,"1498951742280679428",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luki966",14,TRUE,FALSE,NA,NA
"RT @KopiecMaciej: RT‼️Widzisz na 🇵🇱 drogach transport sprzętu wojskowego/pomocy militarnej dla #Ukraina - nie rób zdjęć, nie wrzucaj ich do…",FALSE,0,NA,2022-03-02 09:21:58,FALSE,NA,"1498951737343946752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mateusz_Kubis",12,TRUE,FALSE,NA,NA
"RT @PAPinformacje: Ambasador RP w #Kijowie  dla PR3: to miasto jest nie do zdobycia
#PAPInformacje #Ukraina 
https://t.co/f3Sf8fCMv9",FALSE,0,NA,2022-03-02 09:21:56,FALSE,NA,"1498951731442601984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToNiePrzejdzie",7,TRUE,FALSE,NA,NA
"RT @PiotrWitczak_: Wcześniej niezaszczepionych lub bez masek nazywano mordercami albo porównywano do kierowców pod wpływem alkoholu

Teraz…",FALSE,0,NA,2022-03-02 09:21:55,FALSE,NA,"1498951728493903872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Przemek78489896",575,TRUE,FALSE,NA,NA
"RT @YourPolandAnon: Centrum Strategii Obronych opublikowalo 120.000 nazwisk rosyjskich żołnierzy walczących na terytorium #Ukraina
#FckPuti…",FALSE,0,NA,2022-03-02 09:21:54,FALSE,NA,"1498951722106040321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","memoxone",33,TRUE,FALSE,NA,NA
"RT @ibimspl: ⚠️KOMUNIKAT⚠️
W ost 24h odnotowano ponad 120.000 prób dezinformacji w przestrzeni polskich socialmedia w temacie #Ukraina #woj…",FALSE,0,NA,2022-03-02 09:21:54,FALSE,NA,"1498951720990388225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OMathteacher",921,TRUE,FALSE,NA,NA
"RT @sg4rr_: Anonymous oznajmiło, że ważne instytucje w Białorusi są chronione takimi haslami jak ""password"", ""1234"" lub ""abc123"".
#Anonymou…",FALSE,0,NA,2022-03-02 09:21:50,FALSE,NA,"1498951706637488129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nia_kasiu",211,TRUE,FALSE,NA,NA
"@WojciechHorwat Taki był plan , a Ukraina miała paść po 2 dniach , plan się posypał i Elyty brukselskie zmieniły fr… https://t.co/cRmB2i7Q2f",FALSE,0,"WojciechHorwat",2022-03-02 09:21:47,TRUE,"1498912558874599426","1498951693467324419","970773038","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanielDanek7",0,FALSE,FALSE,NA,NA
"RT @tvp_info: „Grupa hakerów NB65 związana z Anonymous wyłączyła centrum kontroli rosyjskiej agencji kosmicznej Roskosmos. Rosja nie ma już…",FALSE,0,NA,2022-03-02 09:21:47,FALSE,NA,"1498951691684749312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Micha74309145",73,TRUE,FALSE,NA,NA
"Druga runda negocjacji między Ukrainą a Rosją została przełożona.",FALSE,10,NA,2022-03-02 09:21:46,FALSE,NA,"1498951689763704838",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToNiePrzejdzie",1,FALSE,FALSE,NA,NA
"RT @oko_press: Aż 22 kraje zadeklarowały pomoc sprzętową dla Ukrainy – dostawy tak broni i amunicji, jak i wyposażenia obronnego czy sprzęt…",FALSE,0,NA,2022-03-02 09:21:46,FALSE,NA,"1498951687351980033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CzenieN",20,TRUE,FALSE,NA,NA
"RT @terytorialsi: Żołnierze Wojsk Obrony Terytorialnej kolejny dzień zapewniają ewakuację zambijskich studentów z ogarniętej wojną Ukrainy.…",FALSE,0,NA,2022-03-02 09:21:45,FALSE,NA,"1498951683958886401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martqnka",466,TRUE,FALSE,NA,NA
"Mam nadzieję że rzeczywiście trafią tam potrzebujący uchodźcy a nie roszczeniowi imigranci 
#StandWithUkraine… https://t.co/PuQJfPInMC",FALSE,1,NA,2022-03-02 09:21:43,TRUE,NA,"1498951675180208128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PiotrWarszawa30",0,FALSE,FALSE,NA,NA
"RT @bukowskikrzys: Na TT od kilku dni widać wysyp nowych kont wg schematu: „Cześć. Jestem X z 🇺🇦 od Y mieszkam w 🇵🇱 i będę podawać sprawdzo…",FALSE,0,NA,2022-03-02 09:21:39,FALSE,NA,"1498951661129187330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexTassotti",931,TRUE,FALSE,NA,NA
"RT @PawelJonca: Przypomnienie: Plakat ""Russian bear"" jest do kupienia za symboliczną DYCHĘ w moim sklepie. Dochód ze sprzedaży poleci dla @…",FALSE,0,NA,2022-03-02 09:21:39,FALSE,NA,"1498951660676206595",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tfurca",14,TRUE,FALSE,NA,NA
"@jacek_liberski @MorawieckiM Jakby leciał nad Ukraina to mógłby nie dolecieć",FALSE,0,"jacek_liberski",2022-03-02 09:21:39,FALSE,"1498519756277698564","1498951658138738690","254521569","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sciolka_lesna",0,FALSE,FALSE,NA,NA
"Ambasador RP w #Kijowie  dla PR3: to miasto jest nie do zdobycia
#PAPInformacje #Ukraina 
https://t.co/f3Sf8fCMv9",FALSE,48,NA,2022-03-02 09:21:38,FALSE,NA,"1498951654753849345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PAPinformacje",7,FALSE,FALSE,NA,NA
